mode,region,group,pid,date,utt_no,wav_path,transcript,prediction
read,DG,1,PID_000000030,20191015,00034,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000030_20191015_00034_DG.wav,﻿당뇨에 좋은 오늘의 추천운동은 뭐야,당뇨에 좋은 오늘의 추천 운동은 뭐야?
read,DG,1,PID_000000028,20191017,00054,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00054_DG.wav,﻿고혈압 예방 운동 추천 해줘,고혈압 예방 운동 추천해줘.
read,DG,1,PID_000000027,20191015,00260,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00260_DG.wav,﻿비만에 좋은 음식 뭐냐,비만에 좋은 음식 뭐냐?
read,DG,1,PID_000000031,20191025,00385,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191025_00385_DG.wav,﻿올해는 노인정에서 다같이 여행을 가기로 했어,올해는 노인정에서 다 같이 여행을 가기로 했어.
read,DG,1,PID_000000027,20191011,00010,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00010_DG.wav,﻿전기장판 다 껐어,전기장판 다 껐어.
read,DG,1,PID_000000027,20191015,00804,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00804_DG.wav,﻿기분이 안좋아,기분이 안 좋아.
read,DG,1,PID_000000031,20191025,00297,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191025_00297_DG.wav,﻿내일이 아버지 기일이야,내일이 아버지 기일이야.
read,DG,1,PID_000000032,20191010,00143,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191010_00143_DG.wav,﻿오늘 혈당 저장해줄래,오늘 혈당 저장해 줄래?
read,DG,1,PID_000000032,20191010,00219,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191010_00219_DG.wav,﻿내 혈당 체크해줘,일단 체크해줘.
read,DG,1,PID_000000031,20191017,00198,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00198_DG.wav,﻿비만 운동 좀 추천해라,비만 운동 좀 추천해라.
read,DG,1,PID_000000031,20191010,00001,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191010_00001_DG.wav,﻿가스불 껐어,가스 불 껐어
read,DG,1,PID_000000027,20191015,00299,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00299_DG.wav,﻿당뇨는 뭐 먹어야 해,당뇨는 뭐 먹어야 해?
read,DG,1,PID_000000031,20191010,00012,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191010_00012_DG.wav,﻿선풍기 껐어,선풍기 껐어.
read,DG,1,PID_000000031,20191017,00117,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00117_DG.wav,﻿운동 알려줘,운동 알려줘.
read,DG,1,PID_000000031,20191017,00290,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00290_DG.wav,﻿좋은 음식 검색해줘,좋은 음식 검색해줘.
read,DG,1,PID_000000030,20191007,00111,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000030_20191007_00111_DG.wav,﻿오늘 혈당 기록 서비스,오늘 혈당 기록 서비스
read,DG,1,PID_000000027,20191015,00808,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00808_DG.wav,﻿재미있는 티비 틀어줘,재미있는 티브이 틀어줘.
read,DG,1,PID_000000031,20191025,00139,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191025_00139_DG.wav,﻿아들이 참 많이 보고싶어,아들이 참 많이 보고 싶어.
read,DG,1,PID_000000028,20191011,00293,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191011_00293_DG.wav,﻿뭔 운동이 좋을지 알려줘,뭔 운동이 좋을지 알려줘.
read,DG,1,PID_000000029,20191014,00356,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191014_00356_DG.wav,﻿애들이 용돈을 조금만 줘서 쓸 돈이 없어,애들이 용돈을 조금만 줘서 쓸 돈이 없어.
read,DG,1,PID_000000029,20191008,00213,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191008_00213_DG.wav,﻿나 혈당 확인하고 싶어,나 헐땅 확인하고 싶어.
read,DG,1,PID_000000029,20191008,00235,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191008_00235_DG.wav,﻿내 혈당 확인 할란다,뇌혈당 확인 할란다
read,DG,1,PID_000000030,20191015,00432,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000030_20191015_00432_DG.wav,﻿오늘이 할아버지 기일이야,오늘이 할아버지의 기일이야.
read,DG,1,PID_000000027,20191011,00035,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00035_DG.wav,﻿확인했어,확인했어.
read,DG,1,PID_000000029,20191008,00310,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191008_00310_DG.wav,﻿오늘 무슨 운동 추천해,오늘 무슨 운동 추천해?
read,DG,1,PID_000000032,20191010,00186,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191010_00186_DG.wav,﻿혈당 잰 거 기록해,일단 잼을 기록해.
read,DG,1,PID_000000028,20191017,00166,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00166_DG.wav,﻿비만 좋은 음식 알려줘,비만 좋은 음식 알려줘.
read,DG,1,PID_000000027,20191011,00122,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00122_DG.wav,﻿오늘 혈당 등록하자,오늘 혈당 등록하자.
read,DG,1,PID_000000030,20191015,00268,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000030_20191015_00268_DG.wav,﻿질병에 따른 좋은 음식 뭡니까,실병에 따른 좋은 음식 뭡니까?
read,DG,1,PID_000000028,20191011,00019,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191011_00019_DG.wav,﻿티비 전원 꺼줘,티브이 전원 꺼줘.
read,DG,1,PID_000000030,20191015,00066,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000030_20191015_00066_DG.wav,﻿비만 예방하게 운동 추천해봐,비만 예방하게 운동 추진해봐.
read,DG,1,PID_000000031,20191017,00048,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00048_DG.wav,﻿혈당 알고싶어,혈당 알고 싶어.
read,DG,1,PID_000000032,20191017,00426,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191017_00426_DG.wav,﻿오늘은 보리밥에 소고기무국을 해먹으려고,오늘은 보리밥에 소고기 묵국을 해 먹으려고.
read,DG,1,PID_000000027,20191015,00292,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00292_DG.wav,﻿음식 추천해줘 알려줘,음식 추천해줘 알려줘.
read,DG,1,PID_000000026,20191012,00075,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000026_20191012_00075_DG.wav,﻿운동 뭐하지,운동 뭐 하지?
read,DG,1,PID_000000027,20191011,00068,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00068_DG.wav,﻿내 혈당 기록해,뇌혈당 기록해.
read,DG,1,PID_000000028,20191017,00397,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00397_DG.wav,﻿아들은 뭘 하는지 코빼기도 안 비춰,아들은 뭘 하는지 코빼기도 안 비쳐.
read,DG,1,PID_000000028,20191017,00514,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00514_DG.wav,﻿주소 알고 있으면 천천히 말해줘,주소 알고 있으면 천천히 말해줘.
read,DG,1,PID_000000031,20191010,00059,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191010_00059_DG.wav,﻿내 오늘 혈당 저장해,내가 오늘 혈당 저장해.
read,DG,1,PID_000000031,20191017,00294,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00294_DG.wav,﻿좋은 음식 뭔지 말해줘,좋은 음식 뭔지 말해줘.
read,DG,1,PID_000000028,20191017,00231,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00231_DG.wav,﻿비만에 좋은 음식 알려줘,비만의 좋은 음식 알려줘.
read,DG,1,PID_000000031,20191017,00155,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00155_DG.wav,﻿골다공증에 좋은 오늘 내가 할 운동은 뭐야,골다공증에 좋은 오늘 내가 할 운동은 뭐야?
read,DG,1,PID_000000029,20191015,00017,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191015_00017_DG.wav,﻿우리집 주소가 뭐야,우리 집 주소가 뭐야?
read,DG,1,PID_000000030,20191015,00191,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000030_20191015_00191_DG.wav,﻿고혈압 음식 검색해줘,회로 음식 검색해줘.
read,DG,1,PID_000000028,20191017,00579,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00579_DG.wav,﻿다다음달에도 병원에 가야하니까 알려줘,다다음 달에도 병원에 가야 하니까 알려줘.
read,DG,1,PID_000000027,20191015,00116,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00116_DG.wav,﻿질병별 예방 운동 알려줘,질병들 예방 운동 알려줘.
read,DG,1,PID_000000027,20191015,00831,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00831_DG.wav,﻿아무일도 없어,아무 일도 없어.
read,DG,1,PID_000000027,20191015,00725,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00725_DG.wav,﻿이 나이 들어서 아프면 고생인데 어쩌면 좋나,나이 들어서 아프면 고생인데 어쩌면 좋나.
read,DG,1,PID_000000030,20191007,00047,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000030_20191007_00047_DG.wav,﻿가스불도 끄고 전등도 다 껐어,가스 불도 끄고 전등도 다 껐어
read,DG,1,PID_000000031,20191010,00029,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191010_00029_DG.wav,﻿전원 꺼줘,전원 꺼져.
read,DG,1,PID_000000029,20191008,00167,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191008_00167_DG.wav,﻿혈당 등록해,혈당 등록해.
read,DG,1,PID_000000029,20191014,00321,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191014_00321_DG.wav,﻿치매 안걸리는 방법 알고있어,짐에 안 걸리는 방법 알고 있어?
read,DG,1,PID_000000027,20191015,00399,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00399_DG.wav,﻿나도 다른 할망구들처럼 자식이랑 여행가고싶어,나도 다른 할망구들처럼 자식이랑 여행 가고 싶어.
read,DG,1,PID_000000032,20191017,00520,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191017_00520_DG.wav,﻿딸이 매일 찾아와서 너무 좋아,딸이 매일 찾아와서 너무 좋아.
read,DG,1,PID_000000027,20191011,00273,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00273_DG.wav,﻿내 혈당 괜찮아,네 열당 괜찮아
read,DG,1,PID_000000027,20191011,00248,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00248_DG.wav,﻿내꺼 혈당 정상인지 확인할래,내꺼 혈당 정상인지 확인할래.
read,DG,1,PID_000000031,20191017,00230,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00230_DG.wav,﻿나 운동하게 추천해라,나 운동하는 게 추천해라.
read,DG,1,PID_000000027,20191011,00153,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00153_DG.wav,﻿혈당 기록 서비스해봐,혈당 기록 서비스 해봐.
read,DG,1,PID_000000029,20191015,00169,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191015_00169_DG.wav,﻿김가네가 좋은 일 있다고 술을 사주겠대,김가네가 좋은 일 있다고 술을 사주겠대.
read,DG,1,PID_000000027,20191011,00181,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191011_00181_DG.wav,﻿혈당 입력해봐,혈당 입력해봐.
read,DG,1,PID_000000027,20191015,00536,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00536_DG.wav,﻿가족들이랑 밥을 먹어본게 언제인지 기억도 잘 안나,가족들이랑 밥을 먹어본 게 언제인지 기억도 잘 안 나.
read,DG,1,PID_000000028,20191017,00648,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00648_DG.wav,﻿옆집 할머니가 김치를 담갔다고 김치를 주고 갔어,옆집 할머니가 김치를 담갔다고 김치를 주고 갔어.
read,DG,1,PID_000000029,20191014,00058,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191014_00058_DG.wav,﻿나 비만인데 운동 추천 해줘,나 비만인데 운동 추천해줘.
read,DG,1,PID_000000028,20191017,00206,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00206_DG.wav,﻿당뇨 좋은 음식 뭔가요,당뇨 좋은 음식은 뭔가요?
read,DG,1,PID_000000027,20191015,00625,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00625_DG.wav,﻿딸한테 문자 보내줘,딸한테 문자 보내줘.
read,DG,1,PID_000000028,20191011,00094,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191011_00094_DG.wav,﻿내 혈당 저장 서비스해줘,내 혈당 저장 서비스해줘.
read,DG,1,PID_000000026,20191012,00365,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000026_20191012_00365_DG.wav,﻿질병에 따른 좋은 음식 뭐다냐,질병에 따른 좋은 음식 뭐다냐?
read,DG,1,PID_000000029,20191014,00239,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191014_00239_DG.wav,﻿고혈압 추천 음식 체크해줘,고혈압 추천 음식 체크해줘.
read,DG,1,PID_000000027,20191015,00684,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00684_DG.wav,﻿나는 아직 돈을 버는데에 문제가 없어,나는 아직 돈을 버는 데에 문제가 없어.
read,DG,1,PID_000000031,20191010,00066,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191010_00066_DG.wav,﻿내 혈당 기록해봐,내 혈당 기록해봐
read,DG,1,PID_000000026,20191009,00153,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000026_20191009_00153_DG.wav,﻿혈당 기록 해봐,일단 기록해봐.
read,DG,1,PID_000000029,20191014,00302,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191014_00302_DG.wav,﻿블루베리도 몸에 좋은거지,블루베리도 몸에 좋은 거지
read,DG,1,PID_000000027,20191015,00365,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00365_DG.wav,﻿애들은 왜 용돈을 조금만 주는지 모르겠어,애들은 왜 용돈을 조금만 주는지 모르겠어.
read,DG,1,PID_000000032,20191017,00495,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191017_00495_DG.wav,﻿나도 애들이랑 여행가고싶어,나도 애들이랑 여행 가고 싶어.
read,DG,1,PID_000000026,20191012,00345,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000026_20191012_00345_DG.wav,﻿비만 좋은 음식 뭐냐,비만 좋은 음식 뭐냐?
read,DG,1,PID_000000028,20191017,00228,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00228_DG.wav,﻿질병에 따른 추천 음식 뭐냐,질병에 따른 추천 음식은 뭐냐?
read,DG,1,PID_000000032,20191017,00395,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191017_00395_DG.wav,﻿골당공증에 좋은 음식이 알려줘,골당공증에 좋은 음식이 알려줘.
read,DG,1,PID_000000028,20191011,00080,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191011_00080_DG.wav,﻿내 혈당 입력,내 혈당 입력
read,DG,1,PID_000000027,20191015,00001,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000027_20191015_00001_DG.wav,﻿치매에 무슨 운동을 할지 알려줘,취미에 무슨 운동을 할지 알려줘.
read,DG,1,PID_000000031,20191025,00076,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191025_00076_DG.wav,﻿오늘따라 먼저 간 할망구가 보고싶어,오늘따라 먼저 간 할망고가 보고 싶어.
read,DG,1,PID_000000029,20191008,00261,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191008_00261_DG.wav,﻿혈당,열 땅.
read,DG,1,PID_000000029,20191014,00514,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000029_20191014_00514_DG.wav,﻿그래도 가족들이 돈 벌어서 나까지 주니까 많이 고마워,그래도 가족들이 돈 벌어서 나까지 주니까 많이 고마워.
read,DG,1,PID_000000028,20191017,00348,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000028_20191017_00348_DG.wav,﻿자식들이 돈 핑계만 대면서 여행도 안 보내줘,자식들이 돈 핑계만 떼면서 여행도 안 보내죠.
read,DG,1,PID_000000031,20191017,00195,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000031_20191017_00195_DG.wav,﻿고혈압 운동 추천 좀 해줘,고혈압 운동 추천 좀 해줘.
read,DG,1,PID_000000032,20191010,00139,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG1/PID_000000032_20191010_00139_DG.wav,﻿오늘 혈당 저장 서비스해봐,오늘 혈당 저장 서비스 해봐.
read,DG,2,PID_000000099,20191022,00160,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG2/PID_000000099_20191022_00160_DG.wav,﻿아들이 하는 일이 잘 돼서 돈을 많이 벌고 있대,아들이 하는 일이 잘 돼서 돈을 많이 벌고 있대.
read,DG,2,PID_000000099,20191024,00292,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG2/PID_000000099_20191024_00292_DG.wav,﻿당뇨 음식 알려 주세요,당뇨 음식 알려주세요.
read,DG,2,PID_000000071,20191017,00056,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG2/PID_000000071_20191017_00056_DG.wav,﻿겨울에도 산에 가고싶어,겨울에도 산에 가고 싶어.
read,DG,2,PID_000000102,20191023,00063,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG2/PID_000000102_20191023_00063_DG.wav,﻿배가 안고파서 점심을 안먹었어,배가 안 고파서 점심을 안 먹었어.
read,DG,2,PID_000000034,20191014,00421,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG2/PID_000000034_20191014_00421_DG.wav,﻿질병에 따른 추천 음식 뭐냐,질병에 따른 추천 음식 뭐냐?
read,DG,2,PID_000000034,20191014,00446,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG2/PID_000000034_20191014_00446_DG.wav,﻿마늘이 몸에 좋은 이유는 뭘까,마늘이 몸에 좋은 이유는 뭘까?
read,DG,2,PID_000000034,20191014,00510,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/DG2/PID_000000034_20191014_00510_DG.wav,﻿딸년이 용돈을 제때 안 줘서 화가 나 죽겠어,딸년이 용돈을 제때 안 줘서 화가 나 죽겠어.
